,imdbId,title,releaseYear,releaseDate,genre_x,writers,actors,directors,sequel,hitFlop,movie_name,release_date,runtime,genre_y,hitfactor,screens,footfall,budget,first_day,first_weekend,first_week,worldwide_first_weekend,worldwide_first_week,india_gross,worldwide_gross
903,tt3044882,Nasha,2013,26 Jul 2013,Drama | Romance | Thriller,Ajit Rajpal,Ranbir Chakma | Nikhil Desai | Raj Kesaria | Rohan Khurana,Amit Saxena,0.0,2,Nasha, 26 Jul 2013 , 120 min  ,Drama,Flop,1100,"5,10,000","8,00,00,000","60,00,000","1,82,00,000","2,79,00,000","2,47,52,000","3,79,44,000","4,31,00,000","4,31,00,000"
904,tt3056632,Manjunath,2014,09 May 2014,Drama,,Anjori Alagh | Karan Ashar | Asif Basra | Seema Biswas,Sandeep A. Varma,0.0,1,Manjunath, 9 May 2014 , 126 min  ,Drama,Disaster,175,"32,800","5,50,00,000",None,None,"31,25,000",None,"42,50,000","45,50,000","45,50,000"
905,tt3059106,Satya 2,2013,08 Nov 2013,Crime,Radhika Anand | Kary Arora (lyrics) | Meeraqh (Telugu Dialogue Writer),Puneet Singh Ratn | Sharvanand | Anaika Soti | Mahesh Thakur,Ram Gopal Varma,1.0,1,Satya 2, 8 Nov 2013 , 152 min  ,Thriller,Disaster,750,"2,64,000","14,00,00,000","39,00,000","1,35,00,000","1,99,50,000","1,86,30,000","2,75,31,000","2,84,00,000","2,84,00,000"
906,tt3138602,Warning,2013,27 Sep 2013,Adventure | Thriller,Rajesh Chawla | Tejpal Singh Rawat,Santosh Barmola | Jitin Gulati | Manjari Phadnis | Suzana Rodrigues,Gurmeett Singh,0.0,1,Warning, 27 Sep 2013 , 109 min  ,Thriller,Disaster,450,"3,00,000","10,00,00,000","51,00,000","1,78,00,000","2,41,00,000","2,45,21,750","3,32,46,625","3,45,00,000","3,45,00,000"
907,tt3142232,Heropanti,2014,23 May 2014,Action | Romance,Sanjeev Dutta,Tiger Shroff | Kriti Sanon | Parth Akerkar | Anuradha Chandan,Sabir Khan,0.0,6,Heropanti, 23 May 2014 , 146 min  ,Action,Hit,2200,"68,97,000","25,00,00,000","6,51,00,000","20,86,00,000","34,86,00,000","30,52,48,500","50,14,73,500","68,53,00,000","72,60,75,000"
908,tt3142688,Finding Fanny,2014,12 Sep 2014,Comedy | Drama | Romance,Homi Adajania | Kersi Khambatta,Deepika Padukone | Arjun Kapoor | Naseeruddin Shah | Dimple Kapadia,Homi Adajania,0.0,2,Finding Fanny, 12 Sep 2014 , 105 min  ,Drama,Flop,875,"25,04,000","29,00,00,000","4,56,00,000","17,72,00,000","24,23,00,000","32,46,78,000","43,02,12,000","37,80,00,000","51,28,10,000"
909,tt3169676,Meinu Ek Ladki Chaahiye,2014,26 Sep 2014,Drama,Abhishek | Sekhar Kochgaven,Raghuvir Yadav | Zakir Hussain | Yatin Karyekar | Irfan Raza Khan,Abhishek Bindal,0.0,1,Meinu Ek Ladki Chaahiye, 26 Sep 2014 , 121 min  ,Comedy,Disaster,125,"16,900","2,00,00,000","2,50,000","8,00,000","10,95,000","10,56,000","14,45,400","15,50,000","15,50,000"
910,tt3169704,Raqt,2013,27 Sep 2013,Thriller,Adi Irani | Shiva Rindan | Ranjiv Verma,Shweta Bhardwaj | Gulshan Grover | Adi Irani | Farida Jalal,Adi Irani | Shiva Rindan,0.0,1,Raqt, 27 Sep 2013 , 136 min  ,Drama,Disaster,200,"49,400","2,50,00,000","4,50,000","14,00,000","18,75,000","19,60,000","26,25,000","29,00,000","29,00,000"
911,tt3173910,Hasee Toh Phasee,2014,07 Feb 2014,Comedy | Romance,Harshavardhan Kulkarni (story) | Harshavardhan Kulkarni (dialogue) | Anurag Kashyap (dialogue) | Purva Naresh (dialogue) | Vinil Matthew (dialogue),Sidharth Malhotra | Parineeti Chopra | Adah Sharma | Manoj Joshi,Vinil Matthew,0.0,4,Hasee Toh Phasee, 7 Feb 2014 , 141 min  ,Rom - Com,Average,1300,"39,43,000","26,00,00,000","4,39,00,000","17,42,00,000","27,24,00,000","29,72,88,000","45,92,56,000","48,97,00,000","61,74,20,000"
912,tt3177332,Horror Story,2013,02 May 2014,Horror,Mohan Azaad | Vikram Bhatt | Sukhmani Sadana (dialogue writer),Aparna Bajpai | Ravish Desai | Karan Kundra | Nandini Vaid,Ayush Raina,0.0,2,Horror Story, 13 Sep 2013 , 92 min  ,Horror,Flop,925,"7,21,000","6,00,00,000","76,00,000","2,75,00,000","4,79,00,000","3,74,00,000","6,51,44,000","7,03,00,000","7,03,00,000"
913,tt3211088,Le Gaya Saddam,2012,02 Nov 2012,Comedy,,Shahbaz Baweja | Umesh Gautam | Nandini Jumani | Ravindra Kale,Amjad Khan,0.0,1,Le Gaya Saddam, 2 Nov 2012 , 112 min  ,Drama,Disaster,30,"6,525","1,50,00,000","1,25,000","3,50,000","4,85,000","4,79,500","6,64,450","7,00,000","7,00,000"
914,tt3257168,Shorts,2013,12 Jul 2013,Drama,,Satyakam Anand | Aparajit Bhattacharjee | Richa Chadda | Aditi Khanna,Neeraj Ghaywan | Siddharth Gupt | Rohit Pandey | Anirban Roy | Shlok Sharma,0.0,1,Shorts, 12 Jul 2013 , 83 min  ,Drama,Disaster,30,"5,200","50,00,000","1,00,000","3,25,000","4,55,000","4,38,750","6,14,250","6,50,000","6,50,000"
915,tt3290688,Revolver Rani,2014,25 Apr 2014,Action | Comedy | Crime,Sai Kabir,Kangana Ranaut | Vir Das | Zakir Hussain | Jami Jafry,Sai Kabir,0.0,2,Revolver Rani, 25 Apr 2014 , 133 min  ,Drama,Flop,1600,"10,09,000","27,00,00,000","1,55,00,000","5,43,00,000","8,30,00,000","7,22,19,000","11,03,90,000","11,87,00,000","11,87,00,000"
916,tt3302962,Shaadi Ke Side Effects,2014,28 Feb 2014,Comedy | Romance,Saket Chaudhary (screenplay) | Saket Chaudhary (story) | Zeenat Lakhani (screenplay) | Zeenat Lakhani (story) | Arshad Sayed (dialogue) | Arshad Sayed (screenplay),Farhan Akhtar | Vidya Balan | Vir Das | Ram Kapoor,Saket Chaudhary,1.0,2,Shaadi Ke Side Effects, 28 Feb 2014 , 145 min  ,Rom - Com,Flop,1900,"38,41,000","43,00,00,000","5,66,00,000","21,17,00,000","30,80,00,000","39,19,18,000","55,29,40,000","51,18,00,000","69,63,00,000"
917,tt3303416,Ya Rab,2014,07 Feb 2014,Drama,,Indrapal Ahuja | Neha Baam | Vikram Dahiya | Rakesh Deewana,Hasnain Hyderabadwala,0.0,1,Ya Rab, 7 Feb 2014 , 120 min  ,Drama,Disaster,275,"42,300","6,00,00,000",None,None,"23,25,000",None,"30,45,750","36,00,000","36,00,000"
918,tt3309662,Jackpot,2013,13 Dec 2013,Comedy | Thriller,,Naseeruddin Shah | Sunny Leone | Sachiin Joshi | Bharath Niwas,Kaizad Gustad,0.0,1,Jackpot, 13 Dec 2013 , 92 min  ,Thriller,Disaster,1200,"5,98,000","27,00,00,000","96,00,000","2,92,00,000","4,19,00,000","3,94,20,000","5,65,65,000","5,92,00,000","5,92,00,000"
919,tt3309844,Titoo MBA,2014,21 Nov 2014,Comedy,Puja Ballutia (story) | Puja Ballutia (script),Nishant Dahiya | Pragya Jaiswal,Vats Amit,0.0,1,Titoo MBA, 21 Nov 2014 , 120 min  ,Comedy,Disaster,150,"97,900","2,50,00,000",None,None,"10,05,000",None,"13,16,550","14,00,000","14,00,000"
920,tt3322420,Queen,2014,07 Mar 2014,Adventure | Comedy | Drama,Vikas Bahl (story) | Chaitally Parmar (story) | Parveez Sheikh (story) | Anvita Dutt (dialogue) | Kangana Ranaut (dialogue),Kangana Ranaut | Rajkummar Rao | Lisa Haydon | Mish Boyko,Vikas Bahl,0.0,6,Queen, 7 Mar 2014 , 146 min  ,Drama,Hit,800,"60,32,000","23,00,00,000","1,70,00,000","10,00,00,000","18,54,00,000","15,00,80,000","27,86,07,000","81,68,00,000","97,41,80,000"
921,tt3334348,Heartless,2014,07 Feb 2014,Drama | Family | Romance,Nina Arora (screenplay) | Niranjan Iyengar (dialogue) | Arafat Mehmood (lyrics) | Seema Saini (lyrics) | Shekhar Suman (lyrics) | Shekhar Suman (story),Adhyayan Suman | Ariana Ayam | Deepti Naval | Om Puri,Shekhar Suman,0.0,1,Heartless, 7 Feb 2014 , 136 min  ,Thriller,Disaster,400,"1,39,500","11,00,00,000",None,None,"85,00,000",None,"1,14,75,000","1,18,00,000","1,18,00,000"
922,tt3359290,Bobby Jasoos,2014,04 Jul 2014,Comedy | Drama | Thriller,Sanyukta Shaikh Chawla (screen play & dialogue by),Vidya Balan | Ali Fazal | Mahima A | Abhishek C,Samar Shaikh,0.0,2,Bobby Jasoos, 4 Jul 2014 , 121 min  ,Comedy,Flop,1250,"11,93,000","26,00,00,000","1,75,00,000","7,55,00,000","10,88,00,000","12,75,10,000","18,07,95,000","16,17,00,000","20,24,57,500"
923,tt3362728,Ungli,2014,05 Dec 2014,Comedy | Drama | Thriller,Renzil D'Silva (story) | Milap Zaveri (dialogue),Emraan Hashmi | Kangana Ranaut | Sanjay Dutt | Randeep Hooda,Renzil D'Silva,0.0,1,Ungli, 28 Nov 2014 , 114 min  ,Drama,Disaster,1800,"18,51,000","39,00,00,000","2,97,00,000","10,38,00,000","15,55,00,000","15,71,96,500","23,21,32,500","21,94,00,000","24,96,57,500"
924,tt3380264,Kill Dil,2014,14 Nov 2014,Action | Crime | Drama,Nitesh Tiwari (screenplay) | Shreyas Jain (screenplay) | Nikhil Mehrotra (screenplay),Ranveer Singh | Ali Zafar | Parineeti Chopra | Govinda,Shaad Ali,0.0,2,Kill Dil, 14 Nov 2014 , 128 min  ,Thriller,Flop,2300,"33,84,000","40,00,00,000","6,25,00,000","19,43,00,000","27,53,00,000","33,77,54,000","47,25,44,000","39,80,00,000","52,10,00,000"
925,tt3382148,Yaariyan,2014,10 Jan 2014,Drama | Romance,,Himansh Kohli | Vivek Bhatnagar | Nicole Faria | Gulshan Grover,Divya Khosla,0.0,4,Yaariyan, 10 Jan 2014 , 145 min  ,Love Story,Semi Hit,1400,"49,34,000","21,00,00,000","5,48,00,000","16,57,00,000","27,74,00,000","22,67,70,000","37,94,10,000","51,79,00,000","52,40,50,000"
926,tt3390572,Haider,2014,02 Oct 2014,Crime | Drama | Romance,"William Shakespeare (based on the play ""Hamlet"" by) | Basharat Peer (screenplay) | Vishal Bhardwaj (screenplay) | Vishal Bhardwaj (dialogue)",Tabu | Shahid Kapoor | Shraddha Kapoor | Kay Kay Menon,Vishal Bhardwaj,0.0,4,Haider, 2 Oct 2014 , 162 min  ,Drama,Average,1250,"44,47,000","48,00,00,000","5,20,00,000","16,61,00,000","32,72,00,000","28,82,20,500","52,47,13,500","65,52,00,000","79,16,67,500"
927,tt3415692,Mahabharat,2013,25 Dec 2013,Animation | Action,Amaan Khan (screenplay) | Amjad Sheikh (dialogue),Amitabh Bachchan | Ajay Devgn | Vidya Balan | Sunny Deol,Amaan Khan,0.0,1,Mahabharat, 27 Dec 2013 , 125 min  ,Animation,Disaster,225,"1,40,500","25,00,00,000",None,None,"1,19,00,000",None,"1,60,65,000","1,69,00,000","1,69,00,000"
928,tt3426144,Babloo Happy Hai,2014,07 Feb 2014,Comedy | Drama | Romance,Sanjay Chauhan | Deepak Venkatesha (additional screenplay & dialogue),Sahil Anand | Parvin Dabas | Erica Fernandes | Preet Kamal,Nila Madhab Panda,0.0,1,Babloo Happy Hai, 7 Feb 2014 , 119 min  ,Love Story,Disaster,275,"30,500","4,50,00,000",None,None,"21,75,000",None,"28,71,000","30,00,000","30,00,000"
929,tt3465488,Karle Pyaar Karle,2014,17 Jan 2014,Action | Romance,Suneel Darshan,Shiv Darshan | Hasleen Kaur | Aham Sharma | Tanya Malik,Rajesh Pandey,0.0,1,Karle Pyaar Karle, 17 Jan 2014 , 116 min  ,Love Story,Disaster,1100,"1,98,000","26,00,00,000","27,00,000","89,00,000","1,33,50,000","1,21,04,000","1,81,56,000","1,91,00,000","1,91,00,000"
930,tt3483596,O Teri,2014,28 Mar 2014,Comedy | Drama,Umesh Bist | Neeti Palta,Pulkit Samrat | Bilal Amrohi | Sarah-Jane Dias | Mandira Bedi,Umesh Bist,0.0,1,O Teri, 28 Mar 2014 , 107 min  ,Comedy,Disaster,900,"3,99,000","15,00,00,000",None,None,"3,54,00,000",None,"4,70,82,000","4,82,00,000","4,82,00,000"
931,tt3483646,Bewakoofiyaan,2014,14 Mar 2014,Comedy | Drama | Romance,Habib Faisal,Ayushmann Khurrana | Sonam Kapoor | Rishi Kapoor | Swedha Singh,Nupur Asthana,0.0,2,Bewakoofiyaan, 14 Mar 2014 , 119 min  ,Rom - Com,Flop,1100,"14,05,000","22,00,00,000","2,21,00,000","7,23,00,000","12,67,00,000","11,74,30,000","19,69,70,000","18,79,00,000","22,20,60,000"
932,tt3483712,Raja Natwarlal,2014,29 Aug 2014,Drama | Thriller,Parveez Sheikh (story) | Sanjay Masoom (dialogue),Mohammed Zeeshan Ayyub | Tarun Dudeja | Emraan Hashmi | Narendra Jetley,Kunal Deshmukh,0.0,2,Raja Natwarlal, 29 Aug 2014 , 141 min  ,Thriller,Disaster,1950,"26,58,000","47,00,00,000","4,95,00,000","14,17,00,000","20,79,00,000","23,40,72,500","33,73,00,000","31,90,00,000","39,00,95,000"
933,tt3495000,Mardaani,2014,22 Aug 2014,Action | Drama | Thriller,Gopi Puthran,Rani Mukerji | Tahir Raj Bhasin | Gautam Babbar | Probir Dutt,Pradeep Sarkar,0.0,4,Mardaani, 22 Aug 2014 , 113 min  ,Thriller,Semi Hit,1250,"36,54,000","21,00,00,000","3,44,00,000","14,44,00,000","22,94,00,000","23,85,39,500","37,11,73,000","47,32,00,000","56,71,90,000"
934,tt3498050,Mokssh,2013,27 Dec 2013,Drama | Musical,Ajit P. Bhairavkar | Ajit P. Bhairavkar,Sanjiv Chopra | Chinmay Mandlekar | Suhas Sirsat | Sukhada Yash,Ajit P. Bhairavkar,0.0,1,Mokssh, 27 Dec 2013 , 104 min  ,Drama,Disaster,3,"7,425","50,00,000",None,None,None,None,"5,00,500","5,00,000","5,00,000"
935,tt3501994,Hawaa Hawaai,2014,09 May 2014,Drama | Family | Sport,Amole Gupte,Mahesh Balraj | Bugs Bhargava | Hardik Bothra | Makrand Deshpande,Amole Gupte,0.0,2,Hawaa Hawaai, 9 May 2014 , 120 min  ,Drama,Flop,625,"7,93,000","11,00,00,000","72,00,000","3,98,00,000","6,32,00,000","5,41,28,000","8,59,52,000","11,36,00,000","11,36,00,000"
936,tt3514330,Youngistaan,2014,28 Mar 2014,Drama,Ramiz Ilham Khan (story) | Syed Ahmed Afzal (story) | Maitrey Bajpai (story),Jacky Bhagnani | Neha Sharma | Farooq Shaikh | Boman Irani,Syed Ahmed Afzal,0.0,1,Youngistaan, 28 Mar 2014 , 133 min  ,Drama,Disaster,1000,"8,46,000","28,00,00,000","1,20,00,000","4,03,00,000","6,24,00,000","5,44,05,000","8,42,40,000","9,45,00,000","9,45,00,000"
937,tt3524410,Yeh Hai Bakrapur,2014,09 May 2014,Comedy | Drama,Azad Alam (additional screenplay & dialogue) | Janaki Vishwanathan (screenplay) | Janaki Vishwanathan,Asif Basra | Anshuman Jha | Yoshika Verma | Amit Sial,Janaki Vishwanathan,0.0,1,Yeh Hai Bakrapur, 9 May 2014 , 97 min  ,Comedy,Disaster,200,"17,550","5,00,00,000",None,None,"15,70,000",None,"21,19,500","22,50,000","22,50,000"
938,tt3527144,The Dirty Relation,2013,14 Jun 2013,Thriller,,Sanjay Chauhan | Jasleen Matharu | Kanwaljeet Matharu | Kesar Matharu,Kesar Matharu,0.0,1,The Dirty Relation, 19 Apr 2013 , 121 min  ,Adult,Flop,50,"1,26,500","50,00,000","4,00,000","12,00,000","18,00,000","16,80,000","25,20,000","50,00,000","50,00,000"
939,tt3531852,Bhoothnath Returns,2014,11 Apr 2014,Comedy | Drama | Fantasy,Piyush Gupta | Shreyas Jain (additional script writer) | Nikhil Mehrotra (additional script writer) | Nitesh Tiwari,Amitabh Bachchan | Boman Irani | Parth Bhalerao | Sanjay Mishra,Nitesh Tiwari,1.0,3,Bhoothnath Returns, 11 Apr 2014 , 155 min  ,Drama,Below Average,1500,"38,28,000","36,00,00,000","3,37,00,000","16,31,00,000","25,54,00,000","24,87,45,000","38,40,60,000","45,97,00,000","51,08,70,000"
940,tt3539966,Dishkiyaoon,2014,28 Mar 2014,Action | Thriller,Sanamjit Singh Talwar,Harman Baweja | Harsh Chhaya | Sunny Deol | Rajit Kapoor,Sanamjit Singh Talwar,0.0,1,Dishkiyaoon, 28 Mar 2014 , 119 min  ,Thriller,Disaster,1550,"6,58,000","3,90,00,000","1,02,00,000","3,04,00,000","4,43,00,000","4,58,25,250","6,59,24,250","6,23,00,000","6,88,72,500"
941,tt3542028,Chal Bhaag,2014,13 Jun 2014,Comedy,Tarun Bajaj,Deepak Dobriyal | Keeya Khanna | Sanjay Mishra | Yashpal Sharma,Prakash Saini,0.0,1,Chal Bhaag, 13 Jun 2014 , 112 min  ,Comedy,Disaster,125,"9,250","2,00,00,000",None,None,None,None,"7,48,000","7,50,000","7,50,000"
942,tt3554418,Khoobsurat,2014,19 Sep 2014,Comedy | Romance,D.N. Mukherjee (original story) | Indira Bisht (screenplay) | Juhi Chaturvedi (dialogue),Ashok Banthia | Rishabh Chaddha | Badrul Islam | Simran Jehani,Shashanka Ghosh,0.0,3,Khoobsurat, 26 Nov 1999 , 151 min  ,Comedy,Average,185,"60,03,000","6,00,00,000","45,00,000","1,51,00,000","2,81,00,000","2,76,81,500","5,09,49,000","14,47,00,000","15,11,87,500"
943,tt3554418,Khoobsurat,2014,19 Sep 2014,Comedy | Romance,D.N. Mukherjee (original story) | Indira Bisht (screenplay) | Juhi Chaturvedi (dialogue),Ashok Banthia | Rishabh Chaddha | Badrul Islam | Simran Jehani,Shashanka Ghosh,0.0,3,Khoobsurat, 19 Sep 2014 , 130 min  ,Rom - Com,Below Average,1150,"24,08,000","23,00,00,000","2,34,00,000","10,16,00,000","16,17,00,000","22,28,07,000","33,43,36,500","33,54,00,000","50,67,15,000"
944,tt3585758,Kahin Hai Mera Pyar,2014,01 May 2014,Drama | Musical | Romance,Mahesh Vaijnath Doijode (story) | Mahesh Vaijnath Doijode | Mahesh Vaijnath Doijode,Gajendra Chouhan | Shroff Jackie | Sanjay Kapoor | Sonia Mann,Mahesh Vaijnath Doijode,0.0,1,Kahin Hai Mera Pyar, 2 May 2014 , 138 min  ,Love Story,Disaster,275,"31,600","4,50,00,000","2,75,000","9,00,000","13,00,000","12,42,000","17,94,000","22,75,000","22,75,000"
945,tt3592020,Neighbours,2014,14 Mar 2014,Horror,Shyam Ramsay,Hritu | Sunny Singh | Gavie Chahal | Arbaaz Ali Khan,Shyam Ramsay,0.0,1,Neighbours, 14 Mar 2014 , 123 min  ,Horror,Disaster,225,"86,200","1,75,00,000","8,00,000","25,00,000","39,75,000","34,00,000","54,06,000","59,00,000","59,00,000"
946,tt3617048,Angry Young Man,2014,11 Apr 2014,Action,,Ajay Sinh Rathod | Prachi Sinha,Ramesh Rout,0.0,1,Angry Young Man, 2 May 2014 , 119 min  ,Action,Disaster,300,"39,800","4,75,00,000","3,25,000","10,50,000","15,00,000","14,38,500","20,55,000","23,25,000","23,25,000"
947,tt3619772,Hate Story 2,2014,18 Jul 2014,Drama | Romance | Thriller,Madhuri Banerjee (screenplay) | Girish Dhamija (dialogue),Sushant Singh | Surveen Chawla | Jay Bhanushali | Siddharth Kher,Vishal Pandya,2.0,4,Hate Story 2, 18 Jul 2014 , 130 min  ,Thriller,Average,1800,"30,95,000","15,00,00,000","4,82,00,000","13,81,00,000","20,83,00,000","18,78,16,000","28,32,88,000","31,07,00,000","31,07,00,000"
948,tt3636776,Samrat & Co.,2014,25 Apr 2014,Mystery,,Ramgopal Bajaj | Ajay Bhandari | Barkha Bisht | Priyanshu Chatterjee,Kaushik Ghatak,0.0,1,Samrat & Co., 25 Apr 2014 , 124 min  ,Mystery,Disaster,625,"1,69,000","15,00,00,000","27,00,000","94,00,000","1,42,00,000","1,29,72,000","1,95,96,000","2,13,00,000","2,13,00,000"
949,tt3640942,Koyelaanchal,2014,09 May 2014,Action | Drama,Vishal Vijay Kumar | Sanjay Masoom,Kannan Arunachalam | Vinod Khanna | Roopali Krishnarao | Sunil Shetty,Ashu Trikha,0.0,1,Koyelaanchal, 9 May 2014 , 145 min  ,Action,Disaster,900,"2,76,000","14,00,00,000",None,None,"1,52,00,000",None,"2,06,72,000","2,29,00,000","2,29,00,000"
950,tt3645014,The Xpose,2014,16 May 2014,Thriller,Himesh Reshammiya (story) | Jainesh Ejardar (screenplay) | Himesh Reshammiya (screenplay) | Bunty Rathore (dialogue),Himesh Reshammiya | Yo Yo Honey Singh | Irrfan Khan | Zoya Afroz,Anant Mahadevan,0.0,2,The Xpose, 16 May 2014 , 113 min  ,Thriller,Flop,1050,"13,27,000","15,00,00,000","1,89,00,000","6,13,00,000","9,06,00,000","8,27,55,000","12,23,10,000","12,96,00,000","12,96,00,000"
951,tt3672618,Dekh Tamasha Dekh,2014,18 Apr 2014,Comedy,Shafaat Khan,Satish Kaushik | Tanvi Azmi | Vinay Jain | Sharad Ponkshe,Feroz Abbas Khan,0.0,1,Dekh Tamasha Dekh, 18 Apr 2014 , 108 min  ,Drama,Disaster,125,"23,400","2,25,00,000","2,75,000","12,00,000","17,95,000","16,44,000","24,59,150","26,00,000","26,00,000"
952,tt3678938,Humpty Sharma Ki Dulhania,2014,11 Jul 2014,Comedy | Drama | Romance,Shashank Khaitan,Varun Dhawan | Alia Bhatt | Sidharth Shukla | Ashutosh Rana,Shashank Khaitan,0.0,6,Humpty Sharma Ki Dulhania, 11 Jul 2014 , 133 min  ,Rom - Com,Hit,1950,"77,93,000","33,00,00,000","8,71,00,000","32,97,00,000","50,66,00,000","50,09,01,000","76,79,78,000","96,84,00,000","1,10,76,00,000"
953,tt3681414,Purani Jeans,2014,02 May 2014,Drama,Tanushri Chattrji Bassu,Rati Agnihotri | Param Baidwaan | Kashika Chopra | Sammy Durrani,Tanushri Chattrji Bassu,0.0,1,Purani Jeans, 2 May 2014 , 137 min  ,Drama,Disaster,625,"1,53,500","11,00,00,000","24,00,000","89,00,000","1,28,00,000","1,21,93,000","1,75,36,000","1,86,00,000","1,86,00,000"
954,tt3683702,Fugly,2014,13 Jun 2014,Drama | Thriller,Rahul Handa (story),Jimmy Shergill | Mohit Marwah | Kiara Advani | Vijender Singh,Kabir Sadanand,0.0,2,Fugly, 13 Jun 2014 , 134 min  ,Drama,Flop,950,"11,47,000","18,00,00,000","2,00,00,000","6,52,00,000","9,96,00,000","8,97,03,500","13,66,50,500","14,32,00,000","14,82,78,750"
955,tt3716142,Lekar Hum Deewana Dil,2014,04 Jul 2014,Comedy | Romance,Arif Ali,Armaan Jain | Deeksha Seth | Nikita Dutta | Rohini Hattangadi,Arif Ali,0.0,1,Lekar Hum Deewana Dil, 4 Jul 2014 , 140 min  ,Rom - Com,Disaster,875,"3,19,000","2,82,00,000","59,00,000","1,98,00,000","2,91,50,000","2,99,03,000","4,41,06,500","4,06,00,000","4,53,60,000"
956,tt3748000,Bollywood Villa,2014,11 Jul 2014,Thriller,,Sonam Arora | Arun Bakshi | Piyush Bhalodiya | Deepak Bhatia,Chandersen Singh,0.0,1,Bollywood Villa, 4 Jul 2014 , 124 min  ,Mystery,Disaster,1,"17,100","80,00,000",None,None,None,None,"8,28,000","8,25,000","8,25,000"
957,tt3794302,Pizza,2014,18 Jul 2014,Horror | Thriller,Akshay Akkineni (screenplay) | Karthik Subbaraj (story),Akshay Oberoi | Parvathy Omanakuttan | Dipannita Sharma | Arunoday Singh,Akshay Akkineni,0.0,1,Pizza, 18 Jul 2014 , 107 min  ,Mystery,Disaster,600,"3,32,000","10,00,00,000","57,00,000","2,21,00,000","3,33,50,000","2,96,14,000","4,46,89,000","4,48,00,000","4,48,00,000"
958,tt3822600,Amit Sahni Ki List,2014,18 Jul 2014,Comedy | Romance,Rohit G. Banawlikar (screenplay) | Shiv Singh (screenplay),Vir Das | Anindita Nayar | Natasha Rastogi | Kavi Shastri,Ajay Bhuyan,0.0,1,Amit Sahni Ki List, 18 Jul 2014 , 110 min  ,Rom - Com,Disaster,450,"54,200","7,00,00,000","10,00,000","38,00,000","55,75,000","50,92,000","74,70,500","76,00,000","76,00,000"
959,tt3847072,Ekkees Toppon Ki Salaami,2014,10 Oct 2014,Comedy,Rahil Qazi (screenplay) | Rahil Qazi (story) | Rahil Qazi,Anupam Kher | Neha Dhupia | Divyendu Sharma | Manu Rishi Chadha,Ravindra Gautam,0.0,1,Ekkees Toppon Ki Salaami, 10 Oct 2014 , 139 min  ,Drama,Disaster,450,"1,37,500","7,50,00,000","18,00,000","87,00,000","1,41,00,000","1,15,71,000","1,87,53,000","1,91,00,000","1,91,00,000"
960,tt3848888,The Shaukeens,2014,07 Nov 2014,Comedy,Sai Kabir | Tigmanshu Dhulia (dialogue) | Tigmanshu Dhulia (screenplay) | Tigmanshu Dhulia (story),Akshay Kumar | Lisa Haydon | Rati Agnihotri | Cyrus Broacha,Abhishek Sharma,0.0,2,The Shaukeens, 7 Nov 2014 , 125 min  ,Comedy,Flop,1800,"18,79,000","41,00,00,000","3,39,00,000","11,42,00,000","16,73,00,000","17,01,78,000","24,71,50,750","24,63,00,000","27,20,25,000"
961,tt3877652,Desi Kattey,2014,12 Sep 2014,Action,Aaryaan Saxena (screenplay),Rajesh Bakshi | Jay Bhanushali | Claudia Ciesla | Akhil Kapur,Anand Kumar,0.0,1,Desi Kattey, 26 Sep 2014 , 143 min  ,Action,Disaster,1150,"2,54,000","12,00,00,000","41,00,000","1,22,00,000","1,76,00,000","1,65,92,000","2,39,36,000","2,52,00,000","2,52,00,000"
962,tt3893476,Spark,2014,10 Oct 2014,Action,V.K. Singh (story),Rati Agnihotri | Mansha Bahl | Rajneesh Duggal | Shubhashree Ganguli,V.K. Singh,0.0,1,Spark, 10 Oct 2014 , 133 min  ,Action,Disaster,300,"19,400","5,00,00,000","2,75,000","9,00,000","12,70,000","12,24,000","17,27,200","18,00,000","18,00,000"
963,tt4010306,Jigariyaa,2014,10 Oct 2014,Drama,Vinod Bachchan | Apratim Khare | Raj Purohit,Deepak Chadha | Harshvardhan Deo | Sneha Deori | Vineeta Malik,Raj Purohit,0.0,1,Jigariyaa, 10 Oct 2014 , 141 min  ,Love Story,Disaster,350,"20,600","6,00,00,000","3,75,000","13,00,000","19,00,000","17,42,000","25,46,000","27,00,000","27,00,000"
